EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,H_.160-.320MEV/N_1/(cm**2-s-sr-MeV/nucleon),H_.320-.640MEV/N_1/(cm**2-s-sr-MeV/nucleon),H_.640-1.280MEV/N_1/(cm**2-s-sr-MeV/nucleon),H_1.280-2.560MEV/N_1/(cm**2-s-sr-MeV/nucleon),H_2.560-7.240MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE3_.072-.160MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE3_.160-.320MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE3_.320-.640MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE3_.640-1.280MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE3_1.280-3.620MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE3_3.620-7.240MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE3_7.240-10.20MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_.063-.080MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_.080-.113MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_.113-.160MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_.175-.226MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_.226-.320MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_.320-.453MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_.453-.640MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_.640-.905MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_.905-1.280MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_1.280-1.810MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_1.810-2.560MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_2.560-3.620MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_L3.620-5.120MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_L5.120-7.240MEV/N_1/(cm**2-s-sr-MeV/nucleon),HE4_L7.240-8.670MEV/N_1/(cm**2-s-sr-MeV/nucleon),C_.041-.111MEV/N_1/(cm**2-s-sr-MeV/nucleon),C_.111-.160MEV/N_1/(cm**2-s-sr-MeV/nucleon),C_.160-.320MEV/N_1/(cm**2-s-sr-MeV/nucleon),C_.320-.640MEV/N_1/(cm**2-s-sr-MeV/nucleon),C_.640-1.280MEV/N_1/(cm**2-s-sr-MeV/nucleon),C_1.280-2.560MEV/N_1/(cm**2-s-sr-MeV/nucleon),C_2.560-5.120MEV/N_1/(cm**2-s-sr-MeV/nucleon),C_5.120-10.20MEV/N_1/(cm**2-s-sr-MeV/nucleon),C_10.20-14.00MEV/N_1/(cm**2-s-sr-MeV/nucleon),O_.040-.090MEV/N_1/(cm**2-s-sr-MeV/nucleon),O_.090-.160MEV/N_1/(cm**2-s-sr-MeV/nucleon),O_.160-.320MEV/N_1/(cm**2-s-sr-MeV/nucleon),O_.320-.640MEV/N_1/(cm**2-s-sr-MeV/nucleon),O_.640-1.280MEV/N_1/(cm**2-s-sr-MeV/nucleon),O_1.280-2.560MEV/N_1/(cm**2-s-sr-MeV/nucleon),O_2.560-5.120MEV/N_1/(cm**2-s-sr-MeV/nucleon),O_5.120-10.40MEV/N_1/(cm**2-s-sr-MeV/nucleon),NE_S_.061-.080MEV/N_1/(cm**2-s-sr-MeV/nucleon),NE_S_.080-.160MEV/N_1/(cm**2-s-sr-MeV/nucleon),NE_S_.160-.320MEV/N_1/(cm**2-s-sr-MeV/nucleon),NE_S_.320-.640MEV/N_1/(cm**2-s-sr-MeV/nucleon),NE_S_.640-1.280MEV/N_1/(cm**2-s-sr-MeV/nucleon),NE_S_1.280-2.560MEV/N_1/(cm**2-s-sr-MeV/nucleon),NE_S_2.560-7.040MEV/N_1/(cm**2-s-sr-MeV/nucleon),FE_.035-.040MEV/N_1/(cm**2-s-sr-MeV/nucleon),FE_.040-.080MEV/N_1/(cm**2-s-sr-MeV/nucleon),FE_.080-.160MEV/N_1/(cm**2-s-sr-MeV/nucleon),FE_.160-.320MEV/N_1/(cm**2-s-sr-MeV/nucleon),FE_.320-.640MEV/N_1/(cm**2-s-sr-MeV/nucleon),FE_.640-.905MEV/N_1/(cm**2-s-sr-MeV/nucleon),FE_.905-1.280MEV/N_1/(cm**2-s-sr-MeV/nucleon),FE_1.280-1.810MEV/N_1/(cm**2-s-sr-MeV/nucleon),FE_1.810-3.070MEV/N_1/(cm**2-s-sr-MeV/nucleon)
2013-10-02T01:00:00.000Z,135490,44873.0,19145.0,8434.80,765.070,2247.20,156.390,22.6670,6.01210,3.07320,3.43670,0.00000,42534.0,35410.0,19943.0,9531.80,6145.70,3806.00,2099.20,1118.20,503.300,222.510,92.9920,22.9380,0.00000,0.00000,0.00000,335.240,95.5760,44.6150,16.6800,4.75520,0.753930,0.0647920,0.00340610,0.00000,424.960,198.080,88.4800,31.4540,10.1970,1.55880,0.136520,0.00657430,308.670,98.7150,42.6640,14.8660,4.53310,0.621820,0.0354200,173.060,83.3970,30.5440,12.8670,4.90650,1.84420,0.720920,0.186380,0.0412620
2013-10-02T02:00:00.000Z,124310,41255.0,14121.0,4148.30,153.010,1774.10,156.390,15.5430,3.34010,1.53660,3.43670,0.00000,38102.0,29880.0,17099.0,8229.00,5254.00,3149.00,1562.20,799.750,310.630,107.850,42.5110,12.5120,6.90200,0.00000,0.00000,283.120,77.3610,39.0140,12.3420,3.14830,0.485660,0.0238710,0.00000,0.00000,342.660,170.600,78.6340,26.2550,6.32140,0.975300,0.0480360,0.00219140,268.040,91.2420,36.6200,11.9250,2.80270,0.458190,0.0118070,195.390,79.1790,29.2440,11.4700,3.29810,1.03980,0.332730,0.147140,0.0165050
2013-10-02T03:00:00.000Z,75656.0,23105.0,8621.90,2350.70,306.030,1025.00,79.5220,8.41910,2.33810,0.00000,0.00000,9.01050,21303.0,15878.0,9657.80,4299.80,2857.90,1690.90,873.670,382.900,162.000,55.3840,9.29920,4.17050,0.00000,0.00000,0.00000,158.570,42.1090,19.2940,6.66210,1.33640,0.212770,0.0238710,0.00000,0.00000,224.240,96.8490,42.9240,14.0210,3.12010,0.370950,0.0303380,0.00000,164.490,52.8990,20.9260,6.38500,1.33230,0.155460,0.00393560,124.680,58.7350,20.3410,6.10880,2.07960,0.529700,0.138640,0.0392370,0.00412620
2013-10-02T04:00:00.000Z,27787.0,10041.0,3815.20,1363.30,150.860,285.040,23.5210,1.59620,0.329300,0.00000,0.00000,0.00000,6695.40,4867.70,2481.20,1235.40,809.820,439.270,233.620,110.440,46.5200,15.3270,5.23900,0.00000,0.00000,0.00000,0.00000,44.3580,13.5220,6.07160,1.85590,0.436490,0.0364810,0.00336210,0.00000,0.00000,62.1010,28.9970,12.5580,3.49190,0.769030,0.0904030,0.00249260,0.00432110,50.3500,17.2350,6.05480,1.69790,0.312370,0.0564670,0.00388010,44.0320,24.3150,6.72750,2.56290,0.400450,0.0967120,0.0410060,0.0193420,0.00000
2013-10-02T05:00:00.000Z,26045.0,9394.20,3869.70,691.380,153.010,210.260,15.9040,1.61900,0.334010,0.00000,0.00000,0.00000,4503.60,4167.00,2307.70,1103.50,671.010,396.800,208.740,120.850,42.4660,16.5180,2.65690,2.08530,3.45100,0.00000,0.00000,36.7610,10.1790,5.01180,1.45680,0.418130,0.0601290,0.00682020,0.00000,0.00000,45.3510,23.8410,11.6000,3.18440,0.682520,0.104200,0.0176970,0.00000,41.7580,15.7270,5.49140,1.68970,0.398070,0.0286370,0.00000,40.9390,22.2280,7.21350,2.01460,0.357430,0.0588560,0.0415920,0.00980930,0.00412620
2013-10-02T06:00:00.000Z,28072.0,10215.0,4209.10,829.650,0.00000,111.700,15.9040,1.29520,0.334010,0.307320,0.00000,0.00000,5504.40,3238.80,1989.70,1023.30,726.180,457.900,227.110,110.660,52.6890,12.6310,5.31380,0.00000,0.00000,0.00000,0.00000,40.0530,11.0360,5.20840,1.60410,0.278750,0.0832560,0.00000,0.00000,0.00000,47.8710,23.4700,11.2430,3.55800,0.820650,0.0583510,0.0151690,0.00000,37.5260,15.5320,6.95360,1.49470,0.300580,0.0490910,0.00131190,55.8260,20.9300,6.36870,2.33950,0.373670,0.0588560,0.0138640,0.00000,0.00412620
2013-10-02T07:00:00.000Z,27509.0,9211.80,4073.40,1935.90,153.010,197.120,15.9040,1.61900,0.00000,0.307320,0.00000,0.00000,3645.70,3140.10,1880.70,996.570,643.810,390.620,206.110,100.480,37.7470,13.6030,3.98540,2.08530,0.00000,0.00000,0.00000,34.5670,8.67900,4.02910,1.34220,0.327950,0.0462530,0.00000,0.00000,0.00000,36.9530,21.7610,10.0730,2.89190,0.536260,0.0708550,0.00000,0.00000,34.7040,13.1920,5.75130,1.39720,0.259960,0.0490910,0.00393560,33.4960,17.5230,5.71880,1.59220,0.471150,0.0784750,0.0415920,0.00980930,0.00000
2013-10-02T08:00:00.000Z,28144.0,8988.80,4054.40,947.620,0.00000,205.850,23.3560,2.21910,0.654000,0.00000,0.00000,0.00000,3989.20,3615.60,2090.30,1045.90,684.310,436.200,200.500,93.7180,49.2740,22.8300,10.4050,0.00000,0.00000,0.00000,0.00000,33.3040,11.4340,4.65010,1.71470,0.345150,0.0407550,0.00000,0.00000,0.00000,48.5110,25.3770,11.2930,3.35610,0.811390,0.0734490,0.00742540,0.00000,41.7110,15.5880,6.01240,1.32020,0.334040,0.0560720,0.00000,47.3680,17.4730,6.17150,1.81330,0.381740,0.172860,0.0407190,0.00960350,0.00403960
2013-10-02T09:00:00.000Z,25341.0,9698.20,3937.60,1244.50,306.030,190.550,21.2060,1.61900,0.668010,0.00000,0.00000,0.00000,5718.80,4305.30,2225.90,1129.00,739.780,459.960,228.430,93.6890,40.8930,14.5750,3.98540,0.00000,0.00000,0.00000,0.00000,41.1510,11.3580,4.25840,1.84970,0.401730,0.0555040,0.00682020,0.00000,0.00000,44.5120,24.7320,12.4120,3.36310,0.763770,0.0916950,0.00505640,0.00000,42.8870,15.9870,5.68640,1.62470,0.227470,0.0286370,0.00131190,55.8260,21.4170,6.62870,1.65720,0.259950,0.196190,0.0554550,0.0294280,0.00000
2013-10-02T10:00:00.000Z,27424.0,9029.40,3258.70,829.650,306.030,223.410,15.9040,3.23810,0.00000,0.00000,0.00000,0.00000,5504.40,4088.00,2462.20,1194.70,770.760,442.800,232.370,107.270,41.6790,17.4900,1.32850,6.25580,3.45100,5.65010,0.00000,36.2130,13.5010,5.17560,1.58780,0.319750,0.0323770,0.00341010,0.00340610,0.00000,57.9490,27.3320,11.9900,2.97310,0.731270,0.0916950,0.00505640,0.00000,46.5540,17.2870,6.59620,1.83590,0.292460,0.0531820,0.00000,61.4090,23.2020,8.31830,1.94960,0.471150,0.137330,0.0554550,0.0196190,0.00412620
2013-10-02T11:00:00.000Z,28550.0,8695.00,2919.20,1382.80,0.00000,249.690,21.2060,1.94290,0.334010,0.00000,0.00000,0.00000,6219.20,4799.00,2970.90,1228.70,818.360,476.440,223.180,99.8000,48.7570,10.6880,5.31380,6.25580,0.00000,0.00000,0.00000,52.1240,13.9290,5.79800,1.91510,0.377140,0.0370030,0.00341010,0.00340610,0.00000,72.2260,33.7190,13.3220,3.96420,0.739390,0.0625190,0.00758460,0.00000,54.4550,16.5720,7.60350,1.72220,0.292460,0.0286370,0.00000,52.1040,23.0400,9.29310,2.14460,0.503650,0.196190,0.00000,0.00980930,0.00000
2013-10-02T12:00:00.000Z,28065.0,9142.00,3346.60,545.310,150.860,298.000,13.0670,1.59620,0.00000,0.00000,1.69410,0.00000,7118.30,5101.30,2911.20,1298.90,797.900,508.310,232.980,103.750,39.5420,14.3700,2.61950,0.00000,0.00000,0.00000,0.00000,52.4720,13.2050,6.23300,1.79130,0.307160,0.0547220,0.00336210,0.00000,0.00000,77.0050,31.1200,13.5830,3.54000,0.753010,0.0945120,0.0149550,0.00000,53.4100,17.4270,7.01580,1.92210,0.288340,0.0363000,0.00517350,66.0480,25.4350,8.00890,2.21050,0.464520,0.212770,0.0273370,0.00967120,0.00000
2013-10-02T13:00:00.000Z,27086.0,8755.80,2511.90,1106.20,0.00000,256.260,31.8090,2.26670,1.33600,0.00000,0.00000,0.00000,5790.30,5036.00,2961.90,1262.70,827.430,437.990,237.620,99.8000,40.8930,7.77320,1.32850,0.00000,0.00000,0.00000,0.00000,43.8940,14.2510,6.55140,2.11160,0.319750,0.0138760,0.00000,0.00340610,0.00000,72.2260,35.4270,12.9000,3.86670,0.812520,0.0958630,0.00758460,0.00000,45.7080,19.8860,6.79110,1.49470,0.251840,0.0163640,0.00262370,44.6610,26.7710,7.99340,1.88460,0.389920,0.0980930,0.0138640,0.0196190,0.00000
2013-10-02T14:00:00.000Z,26889.0,7904.50,2715.60,553.100,153.010,275.970,5.30150,2.91430,1.00200,0.307320,0.00000,0.00000,7434.50,4483.00,2780.10,1295.50,883.350,468.890,209.390,118.130,55.0480,13.6030,5.31380,0.00000,0.00000,0.00000,0.00000,52.6730,14.2510,6.12550,1.88240,0.401730,0.0601290,0.00682020,0.00000,0.00000,67.1870,29.9310,13.8420,3.88300,0.747520,0.100030,0.0126410,0.00000,50.5050,17.8060,7.01860,1.60840,0.406190,0.00818190,0.00393560,78.1570,21.0930,7.86340,2.69700,0.487400,0.196190,0.0277280,0.0196190,0.00412620
2013-10-02T15:00:00.000Z,25256.0,8573.30,3122.90,829.650,0.00000,164.270,13.2540,1.94290,0.00000,0.00000,0.00000,0.00000,4146.10,5055.70,2580.30,1223.80,776.050,445.550,204.140,93.0110,31.4560,12.6310,10.6280,2.08530,0.00000,0.00000,0.00000,42.7970,12.1080,5.27390,1.78420,0.311550,0.0647550,0.00682020,0.00000,0.00000,64.6680,30.9710,12.8350,3.23310,0.544390,0.0791910,0.00758460,0.00000,54.7370,16.7020,6.14130,1.36470,0.276210,0.0409090,0.00262370,68.8520,20.6060,7.01860,2.04710,0.243700,0.0588560,0.0415920,0.00000,0.00000
2013-10-02T16:00:00.000Z,20619.0,7589.90,2060.40,541.500,149.800,135.090,20.7610,0.951050,0.327000,0.00000,0.00000,0.00000,3849.20,4234.30,2090.30,1028.00,612.550,358.230,165.160,77.7660,31.5660,5.70760,3.90180,2.04150,0.00000,0.00000,0.00000,30.6190,10.5950,4.36150,1.44230,0.216720,0.0226410,0.00333860,0.00000,0.00000,49.3330,22.9770,9.92530,2.95850,0.564790,0.0571270,0.00247510,0.00000,43.3680,13.8060,5.31260,1.00210,0.198840,0.0200260,0.00128430,54.6550,19.8560,6.23510,2.09960,0.286310,0.115240,0.0135730,0.00960350,0.00403960
2013-10-02T17:00:00.000Z,20920.0,6354.00,1900.90,829.650,153.010,170.840,18.5550,1.94290,0.334010,0.00000,0.00000,0.00000,5146.90,2982.10,1789.80,817.910,524.420,314.420,136.530,69.2490,22.8060,6.80160,3.98540,4.17050,0.00000,0.00000,0.00000,21.9470,7.60750,3.76700,1.29310,0.221360,0.0323770,0.00682020,0.00000,0.00000,33.5940,18.4930,7.57100,2.24200,0.576890,0.0708550,0.00000,0.00000,33.8580,11.8280,4.93900,1.12100,0.243720,0.0286370,0.00000,31.6350,12.3310,4.67910,1.62470,0.324930,0.0392370,0.0415920,0.00000,0.00000
2013-10-02T18:00:00.000Z,20188.0,5441.90,3122.90,0.00000,153.010,111.700,15.9040,0.647620,0.668010,0.00000,0.00000,0.00000,3431.30,2409.40,1571.80,715.830,448.850,288.330,154.910,61.1020,22.8060,4.85830,5.31380,0.00000,0.00000,0.00000,0.00000,18.6550,6.64320,3.40670,0.933020,0.163970,0.0277520,0.0102300,0.00000,0.00000,26.8750,13.8890,7.66850,1.83590,0.406260,0.0416790,0.00252820,0.00000,27.3680,8.77320,3.54180,1.00730,0.146230,0.0245460,0.00131190,22.3300,14.9270,4.48410,1.13730,0.211210,0.0588560,0.00000,0.00980930,0.00000
2013-10-02T19:00:00.000Z,17541.0,5928.40,2715.60,967.930,306.030,164.270,7.95220,2.26670,0.668010,0.00000,0.00000,0.00000,2859.40,1836.70,1290.10,556.620,371.020,240.970,132.590,59.7440,25.1650,6.80160,3.98540,0.00000,0.00000,0.00000,0.00000,18.1060,5.46460,2.71880,0.736590,0.172170,0.0185010,0.00000,0.00000,0.00000,31.0740,11.8090,6.23870,2.09580,0.365630,0.0583510,0.00000,0.00000,22.8540,9.94300,3.37930,0.779840,0.121860,0.0163640,0.00000,24.1910,12.9800,3.31430,1.26720,0.129970,0.0392370,0.0138640,0.00000,0.00000
2013-10-02T20:00:00.000Z,16711.0,5455.20,2008.00,272.660,150.860,97.1740,13.0670,0.638500,0.00000,0.00000,0.00000,0.00000,2748.70,2375.40,1065.90,581.130,382.930,237.570,105.490,51.5400,26.3610,5.74780,1.30970,2.05590,0.00000,0.00000,0.00000,23.8020,5.49320,2.45450,0.580980,0.210160,0.0273610,0.00000,0.00000,0.00000,26.4960,12.6680,6.24700,1.55370,0.392530,0.0534200,0.00000,0.00000,22.5320,7.30420,3.39580,0.784880,0.136160,0.0161330,0.00258670,16.5120,14.2370,4.35690,1.02510,0.160180,0.0580270,0.0136690,0.00000,0.00000
2013-10-02T21:00:00.000Z,18161.0,5685.20,2104.60,414.830,306.030,170.840,10.6030,1.61900,0.00000,0.00000,0.00000,0.00000,2144.60,2093.40,1162.90,596.730,400.490,252.640,120.780,50.2390,11.0100,6.80160,2.65690,2.08530,0.00000,0.00000,0.00000,15.9120,5.03600,3.01360,0.965760,0.147580,0.0138760,0.00341010,0.00000,0.00000,23.5160,14.4090,5.55640,1.65720,0.390010,0.0458470,0.00505640,0.00000,29.9080,6.95360,2.37200,0.844830,0.138110,0.0204550,0.00131190,24.1910,12.3310,4.22410,1.00730,0.227450,0.0588560,0.0138640,0.00980930,0.00412620
2013-10-02T22:00:00.000Z,16387.0,5837.20,1765.10,967.930,0.00000,98.5620,5.30150,0.00000,0.00000,0.00000,0.00000,0.00000,2287.50,2211.90,1126.60,523.810,358.180,218.310,106.340,57.7070,20.4460,7.77320,1.32850,2.08530,0.00000,0.00000,0.00000,16.4600,5.25030,2.68610,0.867550,0.188570,0.0138760,0.00000,0.00000,0.00000,13.4370,12.7750,5.03650,1.70590,0.373760,0.0416790,0.00252820,0.00000,16.3650,7.21350,2.98940,0.601130,0.138110,0.0122730,0.00000,33.4960,10.0600,3.37930,0.844830,0.276190,0.0784750,0.0138640,0.0196190,0.00000
2013-10-02T23:00:00.000Z,12796.0,4319.80,2198.80,722.340,159.870,68.6500,2.76940,0.338310,0.00000,0.00000,0.00000,0.00000,1941.80,1444.30,730.900,435.520,261.320,162.100,74.0660,40.4310,16.4320,3.04550,0.00000,0.00000,0.00000,0.00000,0.00000,9.17190,2.12700,1.71120,0.786680,0.137050,0.0386590,0.00000,0.00000,0.00000,14.9170,8.14760,3.63250,1.35790,0.280140,0.0217730,0.00528280,0.00000,12.9700,5.83910,2.27450,0.407380,0.0594130,0.0128220,0.00000,11.6650,7.96730,2.71590,0.577120,0.135790,0.0819890,0.0144850,0.00000,0.00000
2013-10-03T00:00:00.000Z,8677.80,3490.80,1162.40,139.270,0.00000,92.6530,8.00950,0.652280,0.00000,0.309530,0.00000,0.00000,863.990,1034.30,594.800,313.360,218.430,134.830,64.1290,27.3520,13.4650,6.85050,1.33800,2.10030,0.00000,0.00000,0.00000,6.63150,2.26630,1.41870,0.428650,0.0990920,0.0139760,0.00000,0.00000,0.00000,10.1510,7.33090,2.48730,0.850910,0.188220,0.0251880,0.00509280,0.00000,9.37790,3.86180,2.06180,0.458180,0.0900050,0.00412040,0.00000,3.74850,6.20990,1.76730,0.687270,0.114550,0.0395200,0.00000,0.00000,0.00000
2013-10-03T01:00:00.000Z,9184.90,2826.90,982.090,322.270,0.00000,39.0780,3.40850,0.0780710,0.00000,0.00000,0.00000,0.00000,1051.30,922.150,568.070,282.370,198.710,124.360,48.6910,23.0250,7.77370,1.24940,0.320290,0.00000,0.00000,0.00000,0.00000,9.17190,3.93530,1.17410,0.351240,0.0342630,0.0144970,0.000822190,0.00000,0.00000,12.3520,5.41980,2.89340,0.564070,0.144970,0.0271320,0.00000,0.00000,9.70510,2.65840,1.31880,0.289870,0.0711650,0.00723310,0.00137060,2.39290,4.17270,1.26390,0.276810,0.0326430,0.0819890,0.00000,0.00000,0.00000
2013-10-03T02:00:00.000Z,6751.00,2069.70,814.670,191.460,0.00000,43.9740,3.67030,0.523080,0.0770790,0.00000,0.396540,0.00000,709.350,742.860,396.260,245.680,162.170,79.3710,42.2620,13.6300,6.89610,1.34540,0.306570,0.481210,0.00000,0.00000,0.00000,6.96400,2.74460,0.982710,0.290860,0.0510840,0.00320220,0.000786950,0.000786030,0.00000,7.94620,4.50770,1.89710,0.509900,0.0862520,0.00769470,0.00000,0.00000,8.00870,2.66950,0.959810,0.232450,0.0374950,0.00472030,0.00000,3.86490,2.39630,0.959810,0.262450,0.0524890,0.00905480,0.00639870,0.00000,0.000952190
2013-10-03T03:00:00.000Z,7836.10,2469.60,987.000,287.190,0.00000,53.0720,1.83510,0.373630,0.00000,0.00000,0.00000,0.00000,923.810,806.670,488.520,280.740,173.510,109.630,46.0490,19.4270,7.98500,2.01800,0.919700,0.00000,0.00000,0.00000,0.00000,7.97690,2.17590,1.33040,0.321080,0.0586520,0.00853910,0.00000,0.00000,0.00000,8.91520,5.57030,2.55700,0.566140,0.123750,0.00961830,0.00175030,0.00000,8.52960,3.29930,1.29720,0.247450,0.0412440,0.00566440,0.00000,7.30030,4.08120,1.25970,0.239950,0.0449910,0.00905480,0.00319940,0.00000,0.00000
2013-10-03T04:00:00.000Z,7911.50,2607.70,864.980,314.600,0.00000,47.8390,2.41240,0.515710,0.00000,0.0699210,0.00000,0.00000,959.590,813.280,438.230,263.240,171.240,94.1850,50.7770,19.4630,8.40930,1.76860,0.906750,0.474440,0.00000,0.00000,7.62600,6.24170,2.55970,1.05830,0.398490,0.0522300,0.00736650,0.00155170,0.00000,0.00000,8.98080,5.77910,2.48400,0.687540,0.146040,0.00853460,0.00115040,0.00000,9.62910,3.31200,1.22720,0.332680,0.0591470,0.00651540,0.000596940,7.19750,4.13450,1.22720,0.347460,0.0517500,0.0178540,0.00000,0.00000,0.00000
2013-10-03T05:00:00.000Z,7491.70,2455.50,908.670,191.460,0.00000,34.8760,1.83510,0.298900,0.00000,0.00000,0.00000,0.00000,775.340,747.420,396.260,255.220,174.210,101.080,47.4120,22.2470,9.61830,1.56960,0.306570,0.00000,0.00000,0.00000,0.00000,7.72370,2.42320,1.08850,0.317300,0.0510840,0.00640430,0.000786950,0.00000,0.00000,9.30290,5.45030,2.43700,0.701110,0.133130,0.0173130,0.00116690,0.00000,8.65980,2.90940,1.19980,0.341180,0.0356200,0.00377630,0.000605470,4.29430,3.33240,1.03480,0.404920,0.0824830,0.0316920,0.00319940,0.00226370,0.00000
2013-10-03T06:00:00.000Z,7894.60,2483.60,1018.30,191.460,35.3110,39.4250,3.67030,0.821980,0.00000,0.00000,0.00000,0.00000,824.830,701.850,461.260,261.950,177.690,108.840,55.4410,19.5840,7.80350,2.69070,0.306570,0.00000,0.796380,0.00000,0.00000,6.71070,2.17590,1.02050,0.351300,0.0643280,0.00747170,0.000786950,0.00000,0.00000,7.94620,5.55320,2.40700,0.663620,0.135000,0.0153890,0.00291710,0.00000,7.87850,2.92440,1.24470,0.329930,0.0543670,0.00283220,0.000302730,7.72980,4.71780,1.24470,0.389920,0.0524890,0.00452740,0.00319940,0.00452740,0.000952190
2013-10-03T07:00:00.000Z,7595.70,2448.50,830.340,191.460,35.3110,40.9410,3.67030,0.373630,0.0770790,0.00000,0.00000,0.00000,824.830,624.370,402.550,226.890,156.770,94.5800,46.5030,21.9340,8.16650,2.69070,0.919700,0.481210,0.00000,0.00000,0.00000,4.93810,2.05230,1.27000,0.355080,0.0718960,0.0106740,0.00157390,0.00000,0.00000,8.91520,4.78190,2.25700,0.614880,0.131250,0.00961830,0.000583430,0.00000,7.94360,2.98440,1.12480,0.341180,0.0487430,0.00472030,0.00000,5.58260,3.63190,1.19980,0.404920,0.0599880,0.00905480,0.00639870,0.00226370,0.000952190
2013-10-03T08:00:00.000Z,6895.60,2184.20,705.550,187.440,34.5700,34.1440,3.59330,0.292630,0.0754620,0.00000,0.00000,0.00000,920.580,602.350,447.480,222.130,141.530,81.4290,39.8930,16.4120,9.41650,1.53670,0.00000,0.471120,0.00000,0.00000,0.00000,5.57830,2.05770,0.947290,0.229290,0.0629780,0.00418000,0.000770440,0.00000,0.00000,6.45130,4.54730,2.09220,0.528560,0.110140,0.0131830,0.00114240,0.00000,7.26700,2.42260,0.910310,0.334020,0.0642390,0.00369700,0.000296380,5.88590,3.22580,0.924990,0.264280,0.0770820,0.00886480,0.00000,0.00221620,0.000932210
2013-10-03T09:00:00.000Z,6224.70,2062.70,720.670,95.7290,35.3110,24.2610,3.05860,0.298900,0.154160,0.00000,0.396540,0.00000,692.860,496.760,314.500,189.310,115.960,76.0440,31.3560,14.8840,5.62580,2.01800,1.22630,0.481210,0.00000,0.00000,0.00000,4.68490,1.92870,0.831520,0.192650,0.0302720,0.00533690,0.00157390,0.00000,0.00000,7.36480,3.61640,1.61220,0.453660,0.0693770,0.00577100,0.00175030,0.00000,5.59960,2.06960,0.794840,0.217460,0.0449940,0.00188810,0.00000,6.44150,2.50870,0.644870,0.209960,0.0412420,0.00905480,0.00000,0.00000,0.000952190
2013-10-03T10:00:00.000Z,5945.30,2013.50,846.000,223.370,35.3110,39.4250,0.611710,0.224180,0.0770790,0.00000,0.00000,0.00000,709.350,569.680,362.720,194.360,136.370,79.8470,40.8990,18.8010,7.07760,2.01800,0.919700,0.00000,0.00000,0.00000,0.00000,4.81150,1.90390,0.937350,0.298420,0.0548680,0.00747170,0.000786950,0.00000,0.00000,6.20190,4.09630,1.94960,0.573630,0.114380,0.0115420,0.00000,0.00000,6.38090,2.39950,0.944810,0.213710,0.0299960,0.00283220,0.000605470,7.30030,3.40730,1.04980,0.284940,0.0674860,0.00905480,0.00959810,0.00226370,0.00000
2013-10-03T11:00:00.000Z,5269.60,1606.60,642.340,159.550,0.00000,50.0390,4.89370,0.149450,0.0770790,0.00000,0.00000,0.00000,643.370,501.320,329.170,183.420,126.250,77.3120,35.7490,17.2340,6.35170,2.24230,0.00000,0.00000,0.796380,0.00000,0.00000,4.43160,1.55780,0.869320,0.237980,0.0416240,0.00213480,0.000786950,0.00000,0.00000,6.39570,3.49640,1.78460,0.551140,0.114380,0.0125040,0.00116690,0.00000,5.27400,2.41450,0.944810,0.269950,0.0356200,0.00377630,0.000302730,7.72980,2.62100,1.10980,0.314940,0.0562390,0.0135820,0.00319940,0.00452740,0.00000
2013-10-03T12:00:00.000Z,5534.90,2061.30,695.070,125.840,0.00000,44.8490,5.42790,0.368360,0.00000,0.00000,0.00000,0.00000,813.210,579.630,409.290,217.340,135.130,79.8150,38.3810,18.3810,7.69360,1.98960,0.00000,0.00000,0.00000,0.00000,0.00000,4.36920,2.51100,0.827260,0.238350,0.0484990,0.00210470,0.000775870,0.00000,0.00000,8.02540,4.49490,1.88520,0.576640,0.105370,0.0161210,0.00230080,0.000498590,6.80460,2.49880,1.14590,0.240270,0.0351180,0.00558460,0.000596940,5.92740,3.47000,1.27160,0.273540,0.0665360,0.00892720,0.00630860,0.00000,0.000938780
